STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,STDNT_MAJOR,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,FATHER_HI_EDU_CD,MOTHER_HI_EDU_CD,DEGREE_GROUP_CD,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
18,M,BGD 1,Y,Management,740.0,200508,HIST 1112,C,ENGL 1101,B,MUSC 1100,B,COMM 1110,A,200602,ECON 2106,F,COMM 1110,C,ENGL 1102,C,Off Campus,1,69.0,2.93,3.0,2.0,B,13,12,15.0,9.0,0,1459020,1972680,-306180.0
19,M,BGD 1,Y,Computer Science - Systems,1070.0,200608,HIST 1112,C,ENGL 1101,B,CHEM 1151,A,COMM 1110,A,200702,CPSC 1301,F,CPSC 1301L,C,ENGL 1102,C,Off Campus,1,69.0,3.46,3.0,3.0,B,12,8,14.0,11.0,1102380,1171380,69000,578220.0
18,F,BGD 4,Y,Undeclared,1030.0,200708,HIST 2111,C,HIST 1111,B,ENGL 1101,B,ENGL 1101,A,200802,POLS 1101,F,MATH 1111,C,PSYC 1101,C,Off Campus,1,0.0,3.19,2.0,4.0,B,13,7,15.0,6.0,0,326880,0,-326880.0
17,M,BGD 1,Y,Biology,530.0,200908,HIST 2111,C,ENGL 1101,B,SOCI 1101,B,ENGL 1101,A,201002,CHEM 1211,F,BIOL 1215K,C,CHEM 1211L,C,On Campus,1,90.0,3.7,1.0,4.0,B,13,9,14.0,10.0,484500,1418100,933600,67080.0
18,F,BGD 1,Y,Middle Grades Education,1070.0,201008,HIST 2111,C,COMM 1110,B,ITDS 2749,A,PSYC 1101,A,201102,ENVS 1105,F,HIST 1112I,C,POLS 1101,C,Off Campus,1,0.0,2.84,3.0,3.0,B,13,13,13.0,10.0,0,0,0,0.0
18,F,BGD 1,Y,Exercise Science,990.0,201008,MATH 1101,C,COMM 1110,B,ENGL 1101,B,COMM 1110,A,201102,CPSC 1105,F,PSYC 1101,C,POLS 1101,B,Off Campus,1,69.0,3.0,3.0,3.0,B,12,12,13.0,6.0,0,0,0,0.0
18,F,BGD 1,Y,Nursing,990.0,200508,MATH 1111,C,ENGL 1101,B,CHEM 1151,A,CHEM 1151L,A,200602,ECON 2106,F,HIST 2112,C,ITDS 2735,A,Off Campus,0,69.0,3.1,2.0,2.0,B,13,13,14.0,11.0,0,0,0,0.0
18,M,BGD 3,Y,Theatre Arts,830.0,200908,PSYC 1101,C,THEA 1100,B,ENGL 1101,A,ARTH 1100I,A,201002,HIST 2111,F,CPSC 1105,C,ENGL 1102,B,On Campus,1,69.0,2.46,1.0,2.0,B,16,16,15.0,10.0,1418100,1418100,0,576600.0
18,F,BGD 1,N,Undeclared,990.0,200608,THEA 1100,C,ENGL 1101,B,MATH 1111,A,POLS 1101,A,200702,HIST 1112,F,ENGL 1102,C,PSYC 1101,B,On Campus,1,301.0,3.13,3.0,3.0,B,14,14,13.0,10.0,0,0,0,0.0
18,F,BGD 3,Y,Biology,830.0,200708,THEA 1100,C,ENGL 1101,B,ENGL 1101,B,ENGL 1101,A,200802,ITDS 1145,F,ITDS 2735,C,COMM 1110,B,Off Campus,1,69.0,3.14,2.0,3.0,B,12,12,13.0,10.0,1245480,1245480,0,147000.0
18,M,BGD 1,Y,Marketing,830.0,200508,ECON 2106,D,COMM 1110,B,ENGL 1101,B,THEA 1100,B,200602,MATH 1101,F,ENGL 1102,C,ENGL 1102,B,Off Campus,0,69.0,3.0,2.0,2.0,B,12,12,12.0,3.0,751980,1144200,392220,463800.0
18,M,BGD 1,Y,Health and Physical Education,930.0,200508,HIST 2112,D,ARTH 1100,B,ENGL 1101,B,ITDS 2735,A,200602,MATH 1101,F,ENGL 1102,C,HIST 1111,C,Off Campus,1,69.0,2.87,3.0,2.0,B,12,9,12.0,3.0,0,0,0,0.0
18,F,BGD 1,Y,Communication,990.0,200808,HIST 2112,D,COMM 1110,B,ENGL 1101,B,COMM 1110,A,200902,PSYC 1101,F,ENGL 1102,C,ARTH 1100,B,On Campus,1,190.0,2.87,2.0,2.0,B,13,10,14.0,11.0,0,0,0,0.0
18,M,BGD 1,N,Political Science,910.0,200608,MATH 1111,D,HIST 1111,B,THEA 1100,B,POLS 1101,B,200702,SPAN 1001,F,COMM 1110,C,HIST 2111,C,Off Campus,1,69.0,3.36,3.0,3.0,B,12,9,15.0,12.0,0,0,0,0.0
19,M,BGD 1,Y,History and Secondary Ed,990.0,200808,PSYC 1101,D,COMM 1110,B,ENGL 1101,B,POLS 1101,A,200902,HIST 2112,F,ENGL 1102,C,FREN 1001,C,On Campus,0,90.0,2.85,2.0,3.0,B,16,12,16.0,9.0,945840,945840,0,166980.0
18,F,BGD 3,Y,Pre-Business,950.0,200908,HIST 2111,F,ENGL 1101,B,MUSC 1100,B,ENGL 1101,A,201002,MATH 1113,F,ENGL 1102,C,ENGL 1102,B,Off Campus,1,188.0,3.0,2.0,3.0,B,15,12,12.0,3.0,1418100,1418100,0,437400.0
18,M,BGD 3,Y,Undeclared,990.0,200708,ITDS 2735,F,ENGL 1101,B,ENGL 1101,B,ENGL 1101,A,200802,ENGL 1102,F,HIST 2112,C,MATH 1111,C,Off Campus,1,0.0,2.67,2.0,2.0,B,14,13,15.0,12.0,654600,955500,300900,384600.0
22,M,BGD 5,Y,Music Education,950.0,201008,ENGL 1101,INCOMPL,POLS 1101,B,HIST 2111,B,SPAN 1001,A,201102,ENVS 1105,F,ECON 2105,C,MUSC 1100,A,Off Campus,1,246.0,3.0,3.0,3.0,B,12,9,12.0,7.0,0,0,0,0.0
18,F,BGD 2,Y,Undeclared,830.0,200508,ANTH 1105,C,MATH 1111,C,POLS 1101,C,ENGL 1101,A,200602,HIST 2112,F,ITDS 2735,C,ECON 2106,B,Off Campus,1,69.0,3.19,2.0,2.0,B,13,13,13.0,9.0,0,0,0,0.0
18,F,BGD 3,Y,Political Science,950.0,200608,ARTH 1100,C,ECON 2105,C,ENGL 1101,C,HIST 2111,C,200702,COMM 1110,F,ENGL 1102,C,HIST 2111,B,On Campus,1,90.0,3.14,2.0,2.0,B,15,15,13.0,10.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,1070.0,200808,ARTH 1100,C,COMM 1110,C,ENGL 1101,C,ITDS 2735,A,200902,HIST 2111,F,ECON 2105,C,ENGL 1102,C,Off Campus,1,69.0,2.63,2.0,2.0,B,12,12,14.0,7.0,0,0,0,0.0
18,M,BGD 1,Y,Theatre Arts,1070.0,201008,ARTH 1100I,C,ENGL 1101I,C,MATH 1111,B,COMM 1110,A,201102,CPSC 1105,F,SPAN 1001,C,MATH 1101,B,On Campus,1,69.0,2.8,3.0,3.0,B,14,10,17.0,14.0,0,0,0,0.0
18,F,BGD 3,Y,Biology,1150.0,201008,BIOL 1215K,C,PSYC 1101,C,MUSC 1100,B,ENGL 1101,A,201102,COMM 1110,F,HIST 2112,C,ENGL 1102,A,On Campus,1,0.0,3.2,2.0,3.0,B,17,13,13.0,6.0,0,0,0,0.0
18,M,BGD 1,Y,Undeclared,830.0,200608,CHEM 1151L,C,ENGL 1101,C,CHEM 1151,B,HIST 2111,B,200702,ECON 2106,F,COMM 1110,C,ARTH 1100,B,Off Campus,1,69.0,2.86,3.0,3.0,B,15,12,12.0,9.0,0,99720,0,-99720.0
18,F,BGD 3,Y,Biology,990.0,200808,CHEM 1211,C,MATH 1111,C,ENGL 1101,B,CHEM 1211L,A,200902,STAT 1127,F,PSYC 1101,C,ENGL 1102,B,Off Campus,1,0.0,3.75,3.0,3.0,B,14,14,13.0,7.0,0,0,0,0.0
18,M,BGD 1,Y,History,1070.0,200808,CHEM 1211,C,ENGL 1101,C,CHEM 1211L,B,HIST 2111,A,200902,ENGL 1102,F,HIST 2112,C,POLS 1101,C,On Campus,1,69.0,3.5,3.0,3.0,B,14,10,16.0,12.0,0,1306020,1923900,-347580.0
18,M,BGD 1,Y,Political Science,1070.0,200808,COMM 1110,C,ENGL 1101,C,HIST 2112,C,BIOL 1125,B,200902,ECON 2105,F,MUSC 1100,C,PSYC 1101,B,On Campus,1,181.0,2.91,3.0,3.0,B,15,15,15.0,3.0,0,0,0,0.0
19,M,BGD 2,N,Undeclared,990.0,200508,CPSC 1301,C,MATH 1111,C,COMM 1110,B,ENGL 1101,B,200602,MATH 1113,F,ENGL 1102,C,POLS 1101,B,Off Campus,0,69.0,3.14,2.0,3.0,B,15,15,15.0,12.0,0,0,0,0.0
18,M,BGD 1,Y,Computer Science - Systems,1110.0,200908,CPSC 1301,C,BIOL 1215K,C,MATH 1113,B,CPSC 1301L,A,201002,MATH 1131,F,PSYC 1101,C,CHEM 1151L,A,On Campus,1,150.0,3.0,3.0,3.0,B,14,14,13.0,9.0,454260,1418100,963840,36840.0
18,F,BGD 3,Y,Early Childhood Education,870.0,201008,ECON 2106,C,SPAN 1001,C,ITDS 2735,B,ENGL 1101,A,201102,HIST 2111,F,GEOL 1110,C,ENGL 1102,B,On Campus,1,150.0,2.77,3.0,3.0,B,15,11,15.0,12.0,0,0,0,0.0
18,F,BGD 1,Y,Theatre Education,1070.0,200608,ENGL 1101,C,PSYC 1101,C,THEA 1100,B,COMM 1110,A,200702,MATH 1111,F,HIST 2112,C,ENGL 1102,B,Off Campus,1,150.0,2.41,3.0,3.0,B,16,16,15.0,11.0,0,299160,0,-299160.0
19,F,BGD 3,N,Chemistry,990.0,200608,ENGL 1101,C,HIST 2111,C,ANTH 1107,B,MATH 1111,A,200702,MATH 1113,F,ECON 2106,C,ENGL 1102,B,Off Campus,1,0.0,3.38,3.0,3.0,B,15,15,15.0,12.0,0,0,0,0.0
18,F,BGD 3,Y,Nursing,990.0,200708,ENGL 1101,C,MATH 1111,C,SPAN 1001,C,COMM 1110,B,200802,MUSC 1100,F,HIST 2111,C,MATH 1113,C,On Campus,0,90.0,2.97,2.0,3.0,B,15,15,16.0,13.0,0,0,0,0.0
18,M,BGD 1,N,Health Science,1030.0,200908,ENGL 1101,C,SOCI 1101,C,MATH 1111,A,ENGL 1101,A,201002,THEA 1100,F,ENGL 1102,C,COMM 1110,A,On Campus,1,703.0,3.03,3.0,3.0,B,13,12,13.0,10.0,1233420,1410180,176760,152100.0
18,M,BGD 3,Y,Biology,1110.0,201008,ENGL 1101,C,MATH 1111,C,CHEM 1211L,B,HIST 2111,B,201102,MATH 1113,F,BIOL 1215K,C,ENGL 1102,C,Off Campus,1,69.0,2.84,3.0,3.0,B,13,13,14.0,11.0,0,0,0,0.0
18,M,BGD 1,Y,Political Science,740.0,200508,HIST 2112,C,MATH 1111,C,POLS 1101,C,ENGL 1101,B,200602,ECON 2105,F,HIST 1112,C,ENGL 1102,B,Off Campus,1,69.0,2.79,3.0,3.0,B,15,14,18.0,12.0,0,0,0,0.0
18,F,BGD 3,N,History,1070.0,200608,HIST 2112,C,SPAN 1002,C,ENGL 1101,B,POLS 1101,B,200702,ENGL 1102,F,MUSC 1100,C,HIST 2111,B,Off Campus,1,0.0,3.12,2.0,2.0,B,16,12,12.0,9.0,1140780,1187280,46500,734280.0
18,M,BGD 1,Y,Undeclared,1030.0,200908,HIST 2112,C,MATH 1111,C,MUSC 1100,B,SPAN 1002,B,201002,POLS 1101,F,ANTH 1105,C,SOCI 1101,B,Off Campus,1,69.0,2.73,3.0,3.0,B,15,15,12.0,9.0,0,451620,0,-417420.0
18,F,BGD 3,Y,Exercise Science,910.0,201008,HIST 2112,C,MATH 1101,C,ITDS 2746,B,COMM 1110,A,201102,POLS 1101,F,ENGL 1101,C,SOCI 1101,B,On Campus,1,90.0,3.1,3.0,2.0,B,12,12,13.0,6.0,0,0,0,0.0
18,F,BGD 3,Y,Sociology,1030.0,201008,MATH 1101,C,SOCI 1101,C,ENGL 1101,B,SOCI 1101,A,201102,BIOL 1215K,F,ANTH 1105I,C,ITDS 2735,C,On Campus,1,150.0,2.28,2.0,3.0,B,12,12,15.0,11.0,0,0,0,0.0
18,M,BGD 1,Y,Biology and Secondary Ed,1110.0,200708,BIOL 1125,D,ARTH 1100,C,HIST 2111,C,ENGL 1101,A,200802,POLS 1101,F,ENGL 1101,C,PSYC 1101,C,Off Campus,1,69.0,1.92,2.0,2.0,B,13,9,15.0,8.0,0,869760,1321320,0.0
19,M,BGD 1,Y,Criminal Justice,990.0,200808,BIOL 1125,D,CPSC 1105,C,POLS 1101,C,LEAD 1705,A,200902,MATH 1111,F,GEOL 1110,C,ITDS 2726,A,Off Campus,1,69.0,2.37,3.0,3.0,B,12,12,12.0,6.0,0,0,0,0.0
18,F,BGD 3,Y,Health Science,910.0,200808,CHEM 1151,D,HIST 2112,C,CHEM 1151L,B,CHEM 1211L,A,200902,MATH 1111,F,COMM 1110,C,ENGL 1101,C,Off Campus,1,0.0,2.61,1.0,1.0,B,14,7,15.0,12.0,1299540,1306020,0,509740.80000000005
18,F,BGD 1,Y,Undeclared,1030.0,200908,COMM 1110,D,ENGL 1101,C,POLS 1101,C,MUSC 1100,A,201002,SOCI 1101,F,CPSC 1105,C,ENGL 1102,B,Off Campus,1,69.0,2.9,3.0,2.0,B,12,9,15.0,12.0,1149180,1324500,175320,651180.0
18,F,BGD 1,Y,General Business,990.0,200708,ENGL 1101,D,POLS 1101,C,ENGL 1101,B,MUSC 1100,A,200802,MATH 1111,F,HIST 2111,C,ENGL 1102,B,Off Campus,1,69.0,3.38,2.0,2.0,B,13,6,12.0,3.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,990.0,201008,GEOL 1121,D,GEOL 1121L,C,ENGL 1102,B,COMM 1110,A,201102,ECON 2106,F,ITDS 2735,C,BIOL 1125,B,Off Campus,1,0.0,2.93,1.0,1.0,B,15,8,15.0,12.0,0,0,0,0.0
18,F,BGD 1,Y,Accounting,950.0,200608,HIST 1111,D,COMM 1110,C,ENGL 1101,C,POLS 1101,A,200702,ENGL 1102,F,POLS 1101,C,ITDS 2735,A,Off Campus,0,69.0,3.73,1.0,2.0,B,12,12,12.0,9.0,0,0,0,0.0
18,F,BGD 1,Y,Undeclared,910.0,200908,HIST 2112,D,SPAN 1002,C,ENGL 1101,B,THEA 1100,B,201002,MATH 1111,F,ASTR 1105,C,ENGL 1102,B,On Campus,0,90.0,2.69,2.0,2.0,B,15,15,12.0,9.0,1418100,1418100,0,561600.0
18,F,BGD 1,Y,Early Childhood Education,1030.0,201008,MATH 1101,D,PSYC 1101,C,CPSC 1105,B,LEAD 1705,B,201102,GEOL 1121,F,BIOL 1125,C,COMM 1110,B,On Campus,1,181.0,3.4,3.0,2.0,B,15,12,16.0,13.0,0,0,0,0.0
18,F,BGD 3,Y,Biology,990.0,200608,MATH 1111,D,ENGL 1101,C,MUSC 1100,C,COMM 1110,B,200702,HIST 2112,F,ITDS 2735,C,POLS 1101,B,Off Campus,1,0.0,3.67,2.0,2.0,B,16,9,14.0,8.0,0,0,0,0.0
17,F,BGD 3,Y,Nursing,1030.0,200708,MATH 1111,D,CHEM 1151,C,ENGL 1101,C,CHEM 1151L,B,200802,ITDS 1155,F,HIST 2111,C,PSYC 1101,C,On Campus,1,69.0,3.73,2.0,3.0,B,15,3,16.0,9.0,0,0,0,0.0
18,M,BGD 1,Y,Criminal Justice,950.0,200908,MATH 1111,D,ENGL 1101,C,COMM 1110,B,ARTH 1100,A,201002,MATH 1113,F,ECON 2105,C,GEOL 1121,C,Off Campus,1,0.0,2.4,2.0,2.0,B,12,12,12.0,9.0,1324500,1324500,0,468000.0
18,F,BGD 3,Y,Biology,1030.0,200808,MUSC 1100,D,CHEM 1211,C,MATH 1111,C,CHEM 1211L,B,200902,HIST 2111,F,ENGL 1101,C,PSYC 1101,C,Off Campus,1,69.0,3.26,2.0,4.0,B,13,10,15.0,9.0,0,0,0,0.0
18,F,BGD 3,Y,Communication,950.0,200808,POLS 1101,D,ENGL 1101,C,THEA 1100,B,COMM 1110,A,200902,HIST 2111,F,ENGL 1102,C,ARTH 1100,B,Off Campus,1,0.0,2.81,3.0,3.0,B,15,15,13.0,3.0,0,1264860,1389600,0.0
18,F,BGD 3,Y,Undeclared,1110.0,200708,PSYC 1101,D,COMM 1110,C,MATH 1111,C,ENGL 1101,A,200802,ENGL 1102,F,HIST 2112,C,ENGL 1102,B,Off Campus,0,0.0,3.36,1.0,2.0,B,14,14,12.0,5.0,389280,1189920,800640,62400.0
18,M,BGD 3,Y,Management,950.0,200808,SPAN 1001,D,ENGL 1101,C,HIST 2111,C,MATH 1111,C,200902,MATH 1113,F,ENGL 1102,C,HIST 2112,C,On Campus,0,150.0,2.33,2.0,3.0,B,15,15,17.0,11.0,0,269100,0,-120000.0
18,F,BGD 3,Y,Biology,990.0,200508,CHEM 1211,F,ARTH 1100,C,CHEM 1211L,C,ENGL 1101,A,200602,MATH 1111,F,ENGL 1101,C,MUSC 1100,A,On Campus,0,150.0,3.1,3.0,2.0,B,14,11,11.0,5.0,0,0,0,0.0
19,M,BGD 1,Y,Undeclared,990.0,200608,ECON 2105,F,COMM 1110,C,POLS 1101,C,ITDS 2735,A,200702,HIST 2111,F,MUSC 1100,C,ITDS 2735,B,On Campus,0,150.0,2.23,3.0,3.0,B,13,6,15.0,8.0,0,0,0,0.0
18,M,BGD 1,Y,Undeclared,1030.0,200908,GEOG 1101I,F,ENVS 1105I,C,GEOL 1121,C,MUSC 1100,A,201002,HIST 1111,F,ARTH 1100,C,ENGL 1101,B,Off Campus,1,0.0,2.3,2.0,3.0,B,9,9,12.0,7.0,1417380,1417380,0,560880.0
19,M,BGD 1,Y,Engineering Studies,1380.0,200808,HIST 2111,F,ARTH 1100,C,MATH 1131,C,CHEM 1211,B,200902,HIST 2112,F,ENGL 1102,C,MATH 1132,C,Off Campus,0,150.0,3.03,3.0,3.0,B,17,14,17.0,14.0,0,1346640,5999940,-347580.0
17,F,BGD 1,Y,Undeclared,950.0,200708,MATH 1111,F,COMM 1110,C,ENGL 1101,C,HIST 2111,C,200802,PSYC 1101,F,ENGL 1102,C,SPAN 1001,C,Off Campus,1,69.0,2.27,2.0,2.0,B,12,9,12.0,9.0,0,869760,2181720,-210840.0
18,F,BGD 3,Y,Psychology,790.0,200908,MATH 1111,F,HIST 1112I,C,ENVS 1105I,B,GEOG 1101I,B,201002,ARTH 1100,F,HIST 2112,C,PSYC 1101,C,On Campus,1,0.0,2.76,2.0,2.0,B,15,12,15.0,12.0,1418100,1418100,0,302100.0
18,F,BGD 3,Y,Pre-Business,910.0,200908,POLS 1101,F,HIST 2111,C,ENGL 1101,B,ENGL 1101,A,201002,MATH 1111,F,BIOL 1125,C,ENGL 1102,B,On Campus,1,90.0,3.31,2.0,2.0,B,16,9,15.0,12.0,1175100,1418100,243000,497820.0
18,F,BGD 3,Y,Nursing,870.0,200608,PSYC 1101,F,HIST 2111,C,ENGL 1101,B,CHEM 1151L,A,200702,PSYC 1101,F,ENGL 1102,C,MUSC 1100,C,Off Campus,1,0.0,3.13,2.0,3.0,B,13,6,15.0,12.0,0,0,0,0.0
18,F,BGD 3,Y,Psychology,910.0,200708,PSYC 1101,F,COMM 1110,C,HIST 2111,C,SPAN 1001,B,200802,PSYC 1101,F,ENGL 1101,C,SPAN 1002,B,Off Campus,1,0.0,2.69,4.0,2.0,B,16,13,15.0,8.0,0,0,0,0.0
18,M,BGD 3,Y,Undeclared,990.0,200808,PSYC 1101,F,ENGL 1101,C,HIST 2112,C,ENGL 1101,A,200902,ENGL 1102,F,SPAN 1002,C,ITDS 1146,B,On Campus,1,150.0,2.68,2.0,2.0,B,13,6,13.0,10.0,945840,945840,0,0.0
17,M,BGD 3,Y,Engineering Studies,790.0,200708,HIST 2111,NOT REP,MUSC 1100,C,ENGL 1101,B,CHEM 1211L,A,200802,ECON 2105,F,ENGL 1102,C,HIST 2112,A,Off Campus,1,0.0,2.75,3.0,3.0,B,12,6,8.0,4.0,1189920,1189920,0,886320.0
18,M,BGD 1,Y,Biology,990.0,200808,ARTH 1100,D,HIST 2111,D,ENGL 1101,C,SPAN 1001,B,200902,ENGL 1102,F,SPAN 1002,C,ENGL 1101,B,Off Campus,1,69.0,3.12,2.0,2.0,B,15,9,12.0,5.0,1203660,1264860,61200,315420.0
18,F,BGD 1,Y,Health and Physical Education,910.0,200808,ARTH 1100,D,COMM 1110,D,ENGL 1101,C,Unknown,C,200902,ECON 2105,F,ENGL 1102,C,HIST 2111,C,Off Campus,1,69.0,2.77,3.0,3.0,B,12,9,14.0,7.0,0,0,0,0.0
18,M,BGD 1,Y,Undeclared,950.0,200608,COMM 1110,D,MUSC 1100,D,HIST 2111,B,ITDS 2735,A,200702,SPAN 1001,F,HIST 2112,C,ENGL 1101,A,Off Campus,1,69.0,3.07,3.0,2.0,B,12,12,12.0,9.0,0,0,0,0.0
18,F,BGD 3,Y,Mathematics and Secondary Ed,830.0,200708,COMM 1110,D,HIST 2111,D,ENGL 1101,C,MATH 1113,A,200802,HIST 2112,F,MUSC 1100,C,ITDS 2735,B,Off Campus,1,69.0,3.5,2.0,3.0,B,18,11,13.0,10.0,537000,1245480,708480,150120.0
18,M,BGD 3,Y,Computer Science - Games,950.0,200708,CPSC 1301,D,POLS 1101,D,ENGL 1101,C,MUSC 1100,C,200802,MATH 1111,F,ENGL 1102,C,HIST 1111,C,On Campus,1,150.0,2.43,2.0,3.0,B,17,10,16.0,9.0,0,0,0,0.0
17,M,BGD 2,Y,Computer Science - Systems,950.0,200708,CPSC 1301,D,MATH 1111,D,ENGL 1101,B,HIST 2111,B,200802,MATH 1113,F,ENGL 1102,C,PSYC 1101,C,On Campus,1,150.0,3.22,3.0,3.0,B,15,9,16.0,13.0,0,0,0,0.0
18,F,BGD 3,Y,Psychology,1510.0,201008,ENGL 1102,D,HIST 2112,D,BIOL 1215K,B,PSYC 1101,B,201102,ENGL 1102,F,ITDS 1156,C,ECON 2106,B,On Campus,1,235.0,3.15,2.0,4.0,B,16,13,16.0,13.0,0,0,0,0.0
18,M,BGD 3,Y,Chemistry,990.0,200808,HIST 2112,D,POLS 1101,D,ANTH 1105,C,ENGL 1101,C,200902,ECON 2105,F,ENGL 1102,C,COMM 1110,A,Off Campus,0,0.0,3.06,2.0,3.0,B,12,12,12.0,9.0,1169700,1306020,136320,412260.0
18,M,BGD 3,Y,Management,950.0,200608,PSYC 1101,D,POLS 1101,D,ECON 2105,C,POLS 1101,A,200702,MATH 1111,F,ENGL 1101,C,ITDS 2735,C,Off Campus,1,69.0,2.53,2.0,2.0,B,16,12,12.0,6.0,1412460,1504980,92520,771300.0
18,M,BGD 3,Y,Computer Science - Games,1070.0,200908,CPSC 1301,F,HIST 1111,D,CPSC 1301L,C,ENGL 1101,B,201002,MATH 1111,F,MUSC 1100,C,COMM 1110,A,On Campus,1,150.0,2.7,3.0,3.0,B,13,10,14.0,11.0,81120,1025700,944580,0.0
19,M,BGD 2,Y,Undeclared,1070.0,200508,ECON 2105,F,MATH 1111,D,HIST 2112,C,ENGL 1101,A,200602,ENGL 1101,F,ECON 2105,C,ECON 2106,C,Off Campus,1,0.0,2.5,3.0,2.0,B,12,9,12.0,9.0,1144200,1144200,0,901200.0
18,F,BGD 3,Y,Psychology,870.0,200508,ENGL 1101,F,HIST 2111,D,POLS 1101,D,MATH 1111,C,200602,COMM 1110,F,ENGL 1101,C,THEA 1100,A,On Campus,0,150.0,2.3,4.0,2.0,B,12,9,14.0,8.0,1146420,1146420,0,745920.0
18,F,BGD 3,Y,Psychology,990.0,200608,HIST 2111,F,MATH 1101,D,ENGL 1101,C,ENGL 1101,A,200702,HIST 2111,F,ENGL 1102,C,ENGL 1102,B,Off Campus,1,0.0,2.9,2.0,2.0,B,13,6,13.0,3.0,414060,860640,0,0.0
18,M,BGD 1,Y,Marketing,990.0,200708,HIST 2112,F,ENGL 1101,D,COMM 1110,A,ENGL 1101,A,200802,ECON 2105,F,HIST 2111,C,THEA 1100,C,Off Campus,1,0.0,2.48,3.0,3.0,B,12,6,14.0,7.0,0,0,0,0.0
17,F,BGD 1,Y,Art,1220.0,200708,MATH 1111,F,ENGL 1101,D,ITDS 2735,D,ITDS 2726,B,200802,COMM 1110,F,MUSC 1100,C,ENGL 1102,B,Off Campus,1,138.0,2.25,3.0,3.0,B,14,5,15.0,12.0,0,902760,2342220,0.0
18,M,BGD 1,Y,Management,990.0,200808,MATH 1111,F,ECON 2105,D,HIST 2112,D,ENGL 1101,C,200902,FREN 1001,F,MATH 1111,C,MUSC 1100,C,Off Campus,1,0.0,2.5,2.0,2.0,B,12,9,12.0,9.0,1355760,1355760,0,696900.0
17,F,BGD 3,Y,Management,950.0,200808,ARTH 1100,F,BIOL 1125,F,COMM 1110,F,SPAN 1001,D,200902,HIST 2112,F,ENGL 1102,C,ENGL 1102,B,On Campus,0,138.0,3.31,2.0,2.0,B,15,6,13.0,3.0,1296900,1296900,0,590460.0
18,F,BGD 1,Y,Biology,990.0,200908,CHEM 1211,F,ENGL 1101,F,ITDS 2748,D,BIOL 1215K,C,201002,POLS 1101,F,ENGL 1102,C,PSYC 1101,C,On Campus,1,150.0,2.66,3.0,3.0,B,16,9,15.0,12.0,0,0,0,0.0
17,F,BGD 3,Y,Sociology,910.0,200708,COMM 1110,F,POLS 1101,F,ENGL 1101,B,MATH 1101,A,200802,HIST 2111,F,ENGL 1102,C,MUSC 1100,B,On Campus,1,181.0,3.13,2.0,2.0,B,12,6,16.0,13.0,0,0,0,0.0
18,M,BGD 6,Y,Pre-Business,950.0,201008,ECON 2106,F,HIST 2111,F,PHYS 1125,F,ENGL 1101,C,201102,SPAN 1001,F,ENGL 1102,C,ITDS 2735,C,Off Campus,1,69.0,2.9,3.0,3.0,B,15,6,7.0,4.0,0,0,0,0.0
18,F,BGD 1,Y,Undeclared,870.0,200808,ENGL 1101,F,HIST 2112,F,COMM 1110,D,ENGL 1101,A,200902,HIST 2112,F,ENGL 1101,C,ENGL 1102,B,Off Campus,0,69.0,2.57,3.0,3.0,B,14,4,10.0,3.0,0,0,0,0.0
18,F,BGD 1,Y,Middle Grades Education,990.0,200508,HIST 2111,F,MATH 1111,F,ENGL 1101,C,ITDS 2735,A,200602,PSYC 1101,F,COMM 1110,C,LEAD 1705,A,On Campus,1,138.0,2.71,3.0,2.0,B,16,6,12.0,9.0,0,336960,0,-288180.0
18,M,BGD 1,Y,Engineering Studies,910.0,200608,HIST 2111,F,MATH 1111,F,ENGL 1101,D,MATH 1113,A,200702,ECON 2106,F,HIST 2111,C,ENGL 1101,B,Off Campus,1,69.0,2.64,3.0,3.0,B,15,0,12.0,9.0,0,1187280,5498640,-199440.0
18,F,BGD 3,Y,Management,990.0,200808,HIST 2111,F,PSYC 1101,F,ENGL 1101,B,ENGL 1101,A,200902,ARTH 1100,F,ENGL 1101,C,ENGL 1102,B,On Campus,0,0.0,2.8,2.0,2.0,B,12,6,14.0,4.0,0,0,0,0.0
